MAE,MAPE,MSE,RMSE,masked_MAE,masked_MAPE,masked_MSE,masked_RMSE,R2,EVAR
317.3771057128906,0.2199077010154724,184117.65625,429.0893249511719,317.3771057128906,0.2199077010154724,184117.65625,429.0893249511719,0.5528254508972168,0.5954322814941406
